accR:,accP:,gyroR:,gyroP:,gyroY:,cfroll:,cfpitch:
-0.010828, -0.011032,0.030775, -0.006528, 0.004530, -0.011593, -0.005429
-0.008119, -0.014004,0.033040, -0.002132, 0.007727, -0.011532, -0.005471
-0.010699, -0.008614,0.035838, -0.003197, 0.006928, -0.011528, -0.005393
-0.007715, -0.007512,0.032241, -0.005329, 0.003597, -0.011472, -0.005309
-0.019077, -0.010456,0.032641, -0.004130, 0.005196, -0.011641, -0.005284
-0.008543, -0.015308,0.029177, -0.004130, 0.010258, -0.011595, -0.005370
-0.011990, -0.011789,0.027311, -0.006395, 0.006395, -0.011628, -0.005392
-0.011011, -0.003671,0.033173, -0.003064, 0.007461, -0.011628, -0.005227
-0.008067, -0.009008,0.031708, -0.004796, 0.003730, -0.011575, -0.005179
-0.012792, -0.012994,0.033706, -0.007860, 0.006795, -0.011630, -0.005203
-0.008875, -0.013685,0.032241, -0.007194, 0.006795, -0.011603, -0.005246
-0.014497, -0.004696,0.030775, -0.005196, 0.006928, -0.011682, -0.005114
-0.010112, -0.008773,0.031042, -0.004263, 0.008127, -0.011667, -0.005066
-0.009076, -0.006164,0.031708, -0.005462, 0.006395, -0.011637, -0.004964
-0.009061, -0.013862,0.027445, -0.005063, 0.002931, -0.011605, -0.005034
-0.008306, -0.013438,0.029177, -0.004929, 0.006795, -0.011558, -0.005088
-0.010617, -0.008213,0.029177, -0.003730, 0.007994, -0.011554, -0.005036
-0.012820, -0.013022,0.031841, -0.004130, 0.009059, -0.011595, -0.005071
-0.009594, -0.018579,0.031175, -0.006395, 0.007194, -0.011581, -0.005219
-0.003724, -0.018416,0.035039, -0.002531, 0.008393, -0.011433, -0.005345
-0.010869, -0.006911,0.029576, -0.005063, 0.006528, -0.011442, -0.005261
-0.006609, -0.011038,0.033840, -0.000533, 0.006262, -0.011347, -0.005244
-0.015138, -0.013854,0.031575, -0.007461, 0.007194, -0.011452, -0.005292
-0.017643, -0.005205,0.030775, -0.004530, 0.009459, -0.011594, -0.005170
-0.014776, -0.016125,0.028910, -0.005462, 0.007727, -0.011679, -0.005275
-0.010778, -0.009490,0.030109, -0.006395, 0.007727, -0.011686, -0.005242
-0.009620, -0.012872,0.032907, -0.004130, 0.007727, -0.011661, -0.005265
-0.014629, -0.013681,0.032507, -0.003331, 0.007860, -0.011733, -0.005306
-0.006690, -0.012576,0.032108, -0.002798, 0.008926, -0.011643, -0.005326
-0.019461, -0.007880,0.028244, -0.004929, 0.007727, -0.011819, -0.005266
-0.008787, -0.005970,0.028910, -0.004263, 0.007860, -0.011775, -0.005167
-0.010388, -0.003710,0.031442, -0.002265, 0.006661, -0.011756, -0.005014
-0.006941, -0.013948,0.031575, -0.004130, 0.004796, -0.011676, -0.005069
-0.014020, -0.003522,0.032241, -0.006395, 0.007860, -0.011748, -0.004912
-0.007871, -0.013791,0.031175, -0.006528, 0.006928, -0.011696, -0.004967
-0.001424, -0.012343,0.030909, -0.004796, 0.008660, -0.011510, -0.004994
-0.010388, -0.006746,0.029576, -0.003464, 0.008127, -0.011501, -0.004913
-0.012911, -0.013513,0.030642, -0.006395, 0.008793, -0.011554, -0.004965
-0.013376, -0.017745,0.033307, -0.006395, 0.005995, -0.011616, -0.005090
-0.015258, -0.012397,0.030376, -0.007194, 0.005596, -0.011717, -0.005117
-0.010504, -0.015688,0.032374, -0.004663, 0.009726, -0.011711, -0.005201
-0.009781, -0.014570,0.027978, -0.007727, 0.006661, -0.011702, -0.005279
-0.010442, -0.014035,0.029177, -0.002132, 0.007727, -0.011685, -0.005340
-0.007968, -0.015117,0.028511, -0.005729, 0.007594, -0.011634, -0.005424
-0.003137, -0.013365,0.032108, -0.005862, 0.006262, -0.011487, -0.005457
-0.012091, -0.011145,0.031442, -0.004263, 0.004130, -0.011515, -0.005447
-0.009469, -0.008861,0.031308, -0.003464, 0.005462, -0.011488, -0.005393
-0.012977, -0.007127,0.025979, -0.002798, 0.003997, -0.011529, -0.005325
-0.013873, -0.015970,0.031974, -0.003730, 0.007327, -0.011590, -0.005413
-0.009500, -0.010450,0.030376, -0.005063, 0.007994, -0.011568, -0.005395
-0.016139, -0.011682,0.025979, -0.004530, 0.006128, -0.011677, -0.005419
-0.013707, -0.013911,0.034106, -0.001865, 0.007860, -0.011725, -0.005455
-0.005623, -0.017681,0.031575, -0.001465, 0.005995, -0.011609, -0.005575
-0.007207, -0.010470,0.032641, -0.002132, 0.006395, -0.011529, -0.005545
-0.009781, -0.003845,0.031442, -0.005862, 0.008527, -0.011517, -0.005388
-0.014922, -0.010890,0.032241, -0.003997, 0.007061, -0.011601, -0.005372
-0.008320, -0.019546,0.030109, -0.004130, 0.007327, -0.011552, -0.005537
-0.008398, -0.013571,0.030909, -0.000266, 0.004663, -0.011490, -0.005577
-0.003317, -0.010019,0.029576, -0.005063, 0.010125, -0.011346, -0.005550
-0.007488, -0.014570,0.029310, -0.005729, 0.006128, -0.011291, -0.005615
-0.013970, -0.014983,0.032108, -0.004929, 0.005196, -0.011364, -0.005677
-0.009568, -0.008625,0.031175, -0.005462, 0.007061, -0.011350, -0.005613
-0.010233, -0.014637,0.033706, -0.003464, 0.010658, -0.011341, -0.005662
-0.009066, -0.007713,0.029843, -0.007327, 0.005063, -0.011324, -0.005586
-0.013150, -0.007649,0.029576, -0.000266, 0.007727, -0.011362, -0.005511
-0.008400, -0.012432,0.030509, -0.007194, 0.005596, -0.011331, -0.005530
-0.013585, -0.009899,0.031442, -0.007994, 0.007860, -0.011407, -0.005494
-0.005168, -0.013355,0.032108, -0.006128, 0.007594, -0.011306, -0.005525
-0.012240, -0.013182,0.032108, -0.005196, 0.004530, -0.011345, -0.005553
-0.009469, -0.013460,0.031841, -0.004130, 0.005329, -0.011324, -0.005586
-0.009284, -0.008674,0.031175, -0.005462, 0.009992, -0.011305, -0.005526
-0.011872, -0.006746,0.026512, -0.003331, 0.009859, -0.011329, -0.005446
-0.011749, -0.009644,0.030376, -0.006661, 0.005995, -0.011364, -0.005411
-0.012178, -0.009368,0.031175, -0.001066, 0.008926, -0.011384, -0.005368
-0.005439, -0.011762,0.030376, -0.005862, 0.007594, -0.011288, -0.005377
-0.009284, -0.010572,0.029576, -0.005462, 0.008127, -0.011270, -0.005365
-0.006002, -0.005800,0.034639, -0.004130, 0.008260, -0.011180, -0.005238
-0.015716, -0.012816,0.028777, -0.006661, 0.005995, -0.011297, -0.005276
-0.013832, -0.013629,0.031175, -0.003730, 0.007994, -0.011363, -0.005321
-0.011532, -0.015914,0.032241, -0.002531, 0.008660, -0.011376, -0.005407
-0.008950, -0.006078,0.028511, -0.006661, 0.007594, -0.011353, -0.005308
-0.007873, -0.010363,0.031175, -0.006528, 0.005462, -0.011309, -0.005287
-0.011281, -0.013362,0.032774, -0.004396, 0.008127, -0.011326, -0.005320
-0.015518, -0.003509,0.028910, -0.003464, 0.007327, -0.011424, -0.005171
-0.012809, -0.016112,0.029177, -0.007327, 0.007860, -0.011480, -0.005275
-0.010543, -0.010746,0.026512, -0.004796, 0.007327, -0.011480, -0.005281
-0.010065, -0.007957,0.030376, -0.003197, 0.007594, -0.011464, -0.005215
-0.009475, -0.014211,0.030509, -0.003064, 0.007727, -0.011436, -0.005275
-0.011507, -0.010901,0.032108, -0.001998, 0.003997, -0.011446, -0.005262
-0.015241, -0.014289,0.032108, -0.003064, 0.007461, -0.011534, -0.005317
-0.010380, -0.009032,0.033840, -0.005063, 0.005063, -0.011530, -0.005258
-0.007700, -0.005201,0.027978, -0.003730, 0.009592, -0.011468, -0.005148
-0.011516, -0.010910,0.030376, -0.006795, 0.004263, -0.011496, -0.005144
-0.013772, -0.007861,0.033307, -0.005462, 0.006128, -0.011563, -0.005068
-0.005155, -0.012185,0.032108, -0.005063, 0.006528, -0.011455, -0.005084
-0.004973, -0.014717,0.033440, -0.005063, 0.004663, -0.011345, -0.005146
-0.013139, -0.014501,0.033173, -0.005462, 0.008393, -0.011402, -0.005203
-0.013787, -0.009752,0.030775, -0.001998, 0.007994, -0.011458, -0.005173
-0.009545, -0.014721,0.033307, -0.003864, 0.009726, -0.011435, -0.005233
-0.008112, -0.005611,0.029443, -0.006262, 0.009193, -0.011393, -0.005126
-0.011989, -0.010626,0.031175, -0.003997, 0.008393, -0.011420, -0.005113
-0.013993, -0.007301,0.027978, -0.004929, 0.004796, -0.011491, -0.005047
-0.014219, -0.005214,0.031442, -0.004396, 0.008127, -0.011563, -0.004927
-0.010778, -0.014031,0.031175, -0.005462, 0.005995, -0.011569, -0.004987
-0.012685, -0.013629,0.031841, -0.003597, 0.005995, -0.011605, -0.005035
-0.006952, -0.010191,0.027311, -0.007061, 0.007327, -0.011540, -0.005031
-0.012240, -0.013182,0.031042, -0.002798, 0.009193, -0.011565, -0.005073
-0.006012, -0.007700,0.028910, -0.007860, 0.007994, -0.011484, -0.005012
-0.007319, -0.008335,0.030775, -0.007727, 0.005995, -0.011431, -0.004958
-0.010884, -0.012227,0.031442, -0.006262, 0.008127, -0.011445, -0.004980
-0.013250, -0.014601,0.031442, -0.008660, 0.005596, -0.011515, -0.005049
-0.011629, -0.009545,0.028910, -0.003331, 0.005995, -0.011530, -0.005026
-0.006957, -0.012091,0.032774, -0.003464, 0.007327, -0.011452, -0.005039
-0.004690, -0.009856,0.028511, -0.004130, 0.007327, -0.011333, -0.005023
-0.010211, -0.011157,0.026912, -0.005063, 0.005596, -0.011331, -0.005040
-0.012827, -0.011139,0.029177, -0.004396, 0.006395, -0.011378, -0.005048
-0.007508, -0.012310,0.026246, -0.005596, 0.005995, -0.011322, -0.005090
-0.012834, -0.016143,0.031042, -0.002398, 0.006795, -0.011362, -0.005190
-0.015763, -0.010960,0.029710, -0.002798, 0.006928, -0.011461, -0.005189
-0.014029, -0.012693,0.027978, -0.004663, 0.007061, -0.011531, -0.005229
-0.010349, -0.012768,0.032907, -0.000933, 0.007727, -0.011511, -0.005251
-0.009568, -0.010866,0.027578, -0.007327, 0.010925, -0.011501, -0.005255
-0.008248, -0.007242,0.029843, -0.001865, 0.007327, -0.011443, -0.005178
-0.011329, -0.006946,0.030109, -0.001599, 0.003464, -0.011447, -0.005095
-0.018395, -0.009165,0.035172, -0.004663, 0.007594, -0.011604, -0.005039
-0.006426, -0.011689,0.031442, -0.004929, 0.008527, -0.011520, -0.005048
-0.010489, -0.011834,0.033973, -0.006395, 0.005329, -0.011524, -0.005051
-0.015056, -0.013700,0.033573, -0.003197, 0.005329, -0.011607, -0.005092
-0.011038, -0.005553,0.029843, -0.002132, 0.007327, -0.011604, -0.004985
-0.012809, -0.007281,0.031575, -0.001865, 0.009726, -0.011636, -0.004907
-0.008086, -0.011657,0.030376, -0.001199, 0.007727, -0.011570, -0.004923
-0.011601, -0.011802,0.028111, -0.004796, 0.007860, -0.011589, -0.004950
-0.014661, -0.009842,0.032108, -0.004929, 0.007594, -0.011670, -0.004922
-0.013828, -0.012479,0.031175, -0.002798, 0.009193, -0.011724, -0.004951
-0.008299, -0.006140,0.033173, -0.006795, 0.008127, -0.011682, -0.004845
-0.016925, -0.015966,0.034506, -0.003197, 0.007461, -0.011799, -0.004932
-0.008181, -0.005659,0.031175, -0.004130, 0.007461, -0.011743, -0.004824
-0.012227, -0.011623,0.030775, -0.008393, 0.007994, -0.011786, -0.004840
-0.004256, -0.012834,0.029710, -0.005462, 0.005329, -0.011657, -0.004883
-0.012042, -0.010697,0.029177, -0.004796, 0.009193, -0.011683, -0.004885
-0.013944, -0.020611,0.031575, -0.005196, 0.006262, -0.011749, -0.005076
-0.005401, -0.009046,0.032241, -0.010392, 0.009059, -0.011662, -0.005029
-0.017006, -0.010352,0.034639, -0.003730, 0.004530, -0.011784, -0.004999
-0.009736, -0.010676,0.031841, -0.003997, 0.008127, -0.011759, -0.004988
-0.007178, -0.006162,0.029177, -0.003464, 0.006528, -0.011681, -0.004897
-0.004449, -0.014962,0.032108, -0.004663, 0.004796, -0.011554, -0.004973
-0.010046, -0.010249,0.028644, -0.003730, 0.005196, -0.011539, -0.004966
-0.009773, -0.011862,0.029976, -0.001599, 0.009326, -0.011510, -0.004986
-0.002874, -0.011430,0.032774, -0.006395, 0.007061, -0.011362, -0.004987
-0.011295, -0.004107,0.029576, -0.004263, 0.004263, -0.011377, -0.004853
-0.010425, -0.006363,0.033440, -0.003997, 0.009326, -0.011374, -0.004752
-0.010380, -0.011711,0.029576, -0.004396, 0.008527, -0.011371, -0.004775
-0.010286, -0.010081,0.029976, -0.004130, 0.009059, -0.011366, -0.004764
-0.010784, -0.015191,0.031974, -0.003197, 0.008527, -0.011367, -0.004847
-0.011911, -0.006023,0.027978, -0.005995, 0.005862, -0.011401, -0.004761
-0.003871, -0.015619,0.028644, -0.004796, 0.008260, -0.011269, -0.004866
-0.012313, -0.010554,0.029843, -0.004130, 0.006928, -0.011306, -0.004863
-0.016221, -0.009222,0.034506, -0.003997, 0.006528, -0.011420, -0.004815
-0.008453, -0.014403,0.032641, -0.000933, 0.008660, -0.011365, -0.004879
-0.006777, -0.008878,0.030109, -0.005995, 0.004530, -0.011296, -0.004840
-0.008476, -0.017899,0.031175, -0.005196, 0.008393, -0.011260, -0.004979
-0.009954, -0.011299,0.032907, -0.003197, 0.007327, -0.011247, -0.004977
-0.010453, -0.006500,0.027045, -0.002531, 0.008793, -0.011241, -0.004901
-0.007191, -0.011194,0.027045, -0.006128, 0.005862, -0.011184, -0.004921
-0.012254, -0.008282,0.030109, -0.004796, 0.006395, -0.011224, -0.004870
-0.012191, -0.012392,0.028511, -0.004396, 0.007727, -0.011261, -0.004909
-0.013529, -0.002176,0.029177, -0.003997, 0.006795, -0.011322, -0.004740
-0.013438, -0.012087,0.028377, -0.005995, 0.006795, -0.011387, -0.004776
-0.012013, -0.008054,0.030109, -0.003730, 0.007994, -0.011415, -0.004723
-0.008302, -0.010731,0.028910, -0.003197, 0.006395, -0.011365, -0.004730
-0.013798, -0.014337,0.030509, -0.005596, 0.008660, -0.011435, -0.004803
-0.007137, -0.010369,0.029976, -0.001865, 0.004263, -0.011357, -0.004796
-0.011601, -0.012550,0.032241, -0.002265, 0.007994, -0.011371, -0.004825
-0.006334, -0.006132,0.032641, -0.002265, 0.007061, -0.011279, -0.004723
-0.001412, -0.009949,0.029043, -0.007194, 0.005329, -0.011110, -0.004714
-0.007711, -0.006764,0.030509, -0.004130, 0.004130, -0.011058, -0.004635
-0.010515, -0.008830,0.032108, -0.002931, 0.005729, -0.011058, -0.004593
-0.010498, -0.006527,0.033307, -0.002398, 0.006262, -0.011057, -0.004501
-0.010377, -0.011657,0.027978, -0.004130, 0.008260, -0.011059, -0.004535
-0.016269, -0.010734,0.028244, -0.005729, 0.005462, -0.011186, -0.004548
-0.012546, -0.010411,0.029976, -0.005063, 0.006262, -0.011233, -0.004548
-0.014040, -0.012703,0.029043, -0.005729, 0.006528, -0.011312, -0.004597
-0.013581, -0.009145,0.034239, -0.003197, 0.008660, -0.011369, -0.004554
-0.004689, -0.016783,0.027578, -0.003730, 0.009592, -0.011250, -0.004690
-0.010344, -0.008597,0.034373, -0.005995, 0.007860, -0.011256, -0.004634
-0.007875, -0.012250,0.031708, 0.000000, 0.007061, -0.011188, -0.004662
-0.005349, -0.011567,0.029976, -0.002798, 0.007461, -0.011082, -0.004682
-0.008293, -0.008428,0.032774, -0.002931, 0.005462, -0.011038, -0.004629
-0.012142, -0.008540,0.031175, -0.006395, 0.006661, -0.011085, -0.004585
-0.011011, -0.008904,0.031042, -0.006395, 0.008660, -0.011109, -0.004550
-0.013821, -0.008293,0.033973, -0.003597, 0.005329, -0.011177, -0.004491
-0.015154, -0.011907,0.032641, -0.002798, 0.006395, -0.011268, -0.004512
-0.013809, -0.015897,0.032374, -0.002798, 0.005196, -0.011329, -0.004612
-0.016633, -0.008385,0.032374, -0.005329, 0.007194, -0.011456, -0.004561
-0.016221, -0.008077,0.037570, -0.000933, 0.007194, -0.011555, -0.004484
-0.018827, -0.011793,0.031708, -0.005063, 0.005729, -0.011721, -0.004506
-0.010230, -0.012736,0.030509, -0.001865, 0.007860, -0.011698, -0.004551
-0.009202, -0.009403,0.033040, -0.002531, 0.011990, -0.011658, -0.004518
-0.011623, -0.012227,0.030109, -0.005862, 0.008527, -0.011680, -0.004555
-0.012896, -0.010046,0.032374, -0.003997, 0.007061, -0.011720, -0.004538
-0.012827, -0.012692,0.024647, -0.005329, 0.008793, -0.011763, -0.004604
-0.007458, -0.014108,0.030242, -0.007061, 0.007194, -0.011705, -0.004676
-0.016160, -0.012104,0.031708, -0.005329, 0.006395, -0.011815, -0.004700
-0.011053, -0.012727,0.029576, -0.005329, 0.010258, -0.011821, -0.004744
-0.009521, -0.017001,0.027045, -0.005196, 0.007194, -0.011795, -0.004883
-0.015061, -0.008069,0.030509, -0.002798, 0.010392, -0.011871, -0.004828
-0.006586, -0.007944,0.028511, -0.005995, 0.006795, -0.011789, -0.004778
-0.004670, -0.020909,0.032374, -0.005063, 0.005862, -0.011667, -0.004974
-0.008473, -0.013286,0.030109, -0.004396, 0.009326, -0.011620, -0.005022
-0.008279, -0.009962,0.031442, -0.004130, 0.006528, -0.011569, -0.004998
-0.003500, -0.013596,0.030376, -0.002132, 0.009859, -0.011416, -0.005051
-0.013326, -0.007434,0.029976, -0.005862, 0.010125, -0.011477, -0.004981
-0.017597, -0.013164,0.030775, -0.005196, 0.003864, -0.011620, -0.005024
-0.015535, -0.009254,0.027578, -0.005462, 0.008260, -0.011720, -0.005000
-0.013674, -0.018411,0.032774, -0.003997, 0.007860, -0.011775, -0.005140
-0.009778, -0.008093,0.031175, -0.004396, 0.008793, -0.011752, -0.005077
-0.012917, -0.015433,0.029843, -0.006262, 0.007461, -0.011800, -0.005167
-0.006937, -0.008620,0.034239, -0.003864, 0.006795, -0.011718, -0.005102
-0.001959, -0.016688,0.029310, -0.004796, 0.008527, -0.011541, -0.005219
-0.003513, -0.006757,0.030242, -0.000933, 0.007194, -0.011384, -0.005131
-0.011488, -0.013571,0.031841, -0.005862, 0.005329, -0.011409, -0.005175
-0.011569, -0.011366,0.033573, -0.000799, 0.008393, -0.011416, -0.005167
-0.014836, -0.006572,0.030109, -0.003864, 0.008127, -0.011499, -0.005077
-0.011112, -0.015085,0.036371, -0.004530, 0.005596, -0.011509, -0.005135
-0.011588, -0.012130,0.034639, -0.002398, 0.008127, -0.011520, -0.005139
-0.011311, -0.009965,0.029710, -0.004663, 0.007194, -0.011534, -0.005119
-0.005001, -0.014395,0.031442, -0.007061, 0.010125, -0.011431, -0.005181
-0.007193, -0.013504,0.032641, -0.005063, 0.009193, -0.011367, -0.005220
-0.015362, -0.012520,0.027578, -0.005196, 0.005995, -0.011467, -0.005258
-0.013892, -0.013688,0.029976, -0.004396, 0.009992, -0.011533, -0.005309
-0.017182, -0.011657,0.031175, -0.002931, 0.008660, -0.011657, -0.005313
-0.002364, -0.004458,0.028244, -0.002531, 0.006128, -0.011481, -0.005186
-0.015624, -0.013143,0.029043, -0.005862, 0.006528, -0.011587, -0.005231
-0.012758, -0.013765,0.031042, -0.002398, 0.009193, -0.011620, -0.005280
-0.015035, -0.009821,0.030509, -0.003864, 0.006395, -0.011703, -0.005251
-0.014473, -0.010804,0.029576, -0.006128, 0.007727, -0.011783, -0.005246
-0.012879, -0.011184,0.033040, -0.005462, 0.008393, -0.011826, -0.005235
-0.007099, -0.012188,0.031442, -0.003464, 0.010392, -0.011745, -0.005251
-0.009449, -0.008437,0.032108, -0.004796, 0.010392, -0.011718, -0.005189
-0.013442, -0.012496,0.032774, -0.001199, 0.006928, -0.011757, -0.005207
-0.014050, -0.011607,0.032907, -0.004796, 0.007061, -0.011822, -0.005206
-0.011610, -0.008691,0.030109, -0.005329, 0.008260, -0.011838, -0.005157
-0.000807, -0.013914,0.031841, -0.005596, 0.009726, -0.011640, -0.005208
-0.011160, -0.013257,0.031575, -0.007860, 0.005196, -0.011661, -0.005245
-0.016335, -0.011591,0.027311, -0.004396, 0.007461, -0.011772, -0.005265
-0.005550, -0.017850,0.029976, -0.005063, 0.009193, -0.011667, -0.005399
-0.012392, -0.006096,0.030376, -0.004530, 0.005596, -0.011699, -0.005294
-0.009459, -0.012297,0.033440, 0.000666, 0.007061, -0.011652, -0.005303
-0.009246, -0.016670,0.033440, -0.001332, 0.007061, -0.011609, -0.005399
-0.011579, -0.014828,0.032907, -0.006528, 0.007727, -0.011634, -0.005459
-0.016445, -0.021633,0.027578, -0.004796, 0.007194, -0.011749, -0.005674
-0.010391, -0.011673,0.029177, -0.003064, 0.008393, -0.011734, -0.005680
-0.011139, -0.012489,0.031708, -0.003997, 0.003997, -0.011738, -0.005692
-0.010612, -0.013537,0.030509, -0.006395, 0.009193, -0.011740, -0.005729
-0.003824, -0.013888,0.033307, -0.004263, 0.007327, -0.011599, -0.005762
-0.013880, -0.013677,0.031841, -0.004530, 0.008793, -0.011662, -0.005795
-0.010987, -0.005426,0.031974, -0.004396, 0.005196, -0.011666, -0.005662
-0.010186, -0.018751,0.031708, -0.005063, 0.007461, -0.011656, -0.005800
-0.016904, -0.019000,0.031175, -0.002531, 0.006795, -0.011771, -0.005942
-0.014840, -0.015789,0.029576, -0.004130, 0.007194, -0.011848, -0.006023
-0.011257, -0.013735,0.032507, -0.001998, 0.009193, -0.011844, -0.006049
-0.011711, -0.009648,0.027445, -0.003464, 0.004396, -0.011855, -0.006014
-0.016082, -0.020791,0.029576, -0.007727, 0.006661, -0.011970, -0.006193
-0.010430, -0.017449,0.031442, -0.003064, 0.008393, -0.011951, -0.006295
-0.010425, -0.019426,0.028910, -0.007061, 0.007994, -0.011948, -0.006445
-0.013207, -0.007277,0.029843, -0.003730, 0.006528, -0.011988, -0.006344
-0.007910, -0.013047,0.029310, -0.004130, 0.008660, -0.011923, -0.006363
-0.004852, -0.014958,0.029710, -0.003730, 0.006928, -0.011796, -0.006419
-0.006769, -0.010425,0.030642, -0.004263, 0.008660, -0.011712, -0.006379
-0.012277, -0.014368,0.032108, -0.001199, 0.007194, -0.011728, -0.006413
-0.018266, -0.012719,0.029576, -0.004530, 0.009592, -0.011877, -0.006423
-0.006326, -0.011507,0.028511, -0.005329, 0.007327, -0.011787, -0.006413
-0.009237, -0.014360,0.031042, -0.002798, 0.007727, -0.011747, -0.006450
-0.014116, -0.009411,0.029043, -0.002665, 0.009326, -0.011804, -0.006395
-0.008108, -0.007905,0.031575, -0.004396, 0.007061, -0.011748, -0.006302
-0.011385, -0.009623,0.029843, -0.003197, 0.006661, -0.011753, -0.006251
-0.012523, -0.015772,0.032108, -0.002132, 0.008127, -0.011777, -0.006316
-0.015543, -0.013449,0.025713, -0.002398, 0.006661, -0.011862, -0.006358
-0.012065, -0.014154,0.029443, -0.004929, 0.005596, -0.011885, -0.006398
-0.010720, -0.007888,0.029710, -0.005462, 0.008393, -0.011883, -0.006312
-0.004262, -0.010554,0.029576, -0.004663, 0.006128, -0.011749, -0.006281
-0.011541, -0.004455,0.027178, -0.007061, 0.011591, -0.011772, -0.006137
-0.020599, -0.011927,0.032241, 0.000000, 0.011458, -0.011949, -0.006127
-0.014950, -0.005590,0.030509, -0.003064, 0.008527, -0.012021, -0.005997
-0.014469, -0.016575,0.031974, -0.004663, 0.008660, -0.012088, -0.006083
-0.009959, -0.011305,0.027045, -0.002798, 0.006262, -0.012057, -0.006081
-0.012327, -0.014020,0.032907, -0.004663, 0.006128, -0.012080, -0.006111
-0.010875, -0.007250,0.031442, -0.002265, 0.008260, -0.012065, -0.006010
-0.009066, -0.011163,0.030509, -0.003730, 0.009992, -0.012020, -0.005994
-0.013362, -0.002552,0.033040, -0.005063, 0.010525, -0.012066, -0.005796
-0.010699, -0.013593,0.033040, -0.005462, 0.009459, -0.012060, -0.005822
-0.011974, -0.007626,0.034639, -0.003197, 0.008793, -0.012071, -0.005722
-0.007726, -0.010233,0.030909, -0.005063, 0.007994, -0.012004, -0.005691
-0.012952, -0.008993,0.029177, -0.002665, 0.006128, -0.012034, -0.005643
-0.009631, -0.006036,0.029843, -0.005063, 0.009592, -0.012005, -0.005534
-0.016078, -0.013277,0.034639, -0.001599, 0.009059, -0.012093, -0.005553
-0.014820, -0.008865,0.031575, -0.007860, 0.008660, -0.012178, -0.005495
-0.017219, -0.013640,0.031308, -0.006395, 0.008527, -0.012304, -0.005536
-0.012052, -0.012658,0.033706, -0.003197, 0.010658, -0.012312, -0.005546
-0.005593, -0.015700,0.033440, -0.005995, 0.008127, -0.012201, -0.005618
-0.007349, -0.010275,0.029843, -0.008793, 0.005462, -0.012138, -0.005594
-0.011847, -0.009020,0.028910, -0.004396, 0.006928, -0.012150, -0.005549
-0.008476, -0.014848,0.029976, -0.004130, 0.008260, -0.012092, -0.005618
-0.014321, -0.010355,0.033040, -0.001865, 0.006928, -0.012144, -0.005583
-0.013416, -0.011663,0.030109, -0.009592, 0.009326, -0.012207, -0.005587
-0.010987, -0.010784,0.031442, -0.000666, 0.007994, -0.012186, -0.005567
-0.008306, -0.011142,0.032108, -0.003464, 0.006661, -0.012122, -0.005553
-0.009930, -0.014290,0.033307, -0.004796, 0.009459, -0.012097, -0.005597
-0.007749, -0.010603,0.032374, -0.005196, 0.009193, -0.012030, -0.005570
-0.008255, -0.009933,0.033040, -0.003064, 0.007461, -0.011966, -0.005528
-0.009469, -0.010402,0.029976, -0.004796, 0.007061, -0.011935, -0.005508
-0.012603, -0.012737,0.031708, -0.002665, 0.009859, -0.011959, -0.005528
-0.009182, -0.007440,0.033040, -0.006528, 0.006528, -0.011929, -0.005437
-0.006900, -0.009378,0.029976, -0.007327, 0.007727, -0.011857, -0.005398
-0.012823, -0.018356,0.031175, -0.003197, 0.007727, -0.011889, -0.005535
-0.014283, -0.011467,0.029177, -0.005063, 0.007727, -0.011957, -0.005540
-0.015577, -0.008466,0.028244, -0.006795, 0.007994, -0.012056, -0.005487
-0.010934, -0.008842,0.032108, -0.006661, 0.006928, -0.012060, -0.005429
-0.014403, -0.003854,0.029310, -0.005596, 0.007727, -0.012128, -0.005282
-0.005836, -0.009093,0.031175, -0.004663, 0.007860, -0.012021, -0.005236
-0.008632, -0.007688,0.029576, -0.002265, 0.006262, -0.011962, -0.005169
-0.009739, -0.017529,0.028910, -0.003464, 0.006128, -0.011931, -0.005303
-0.013847, -0.007498,0.029177, -0.005995, 0.008127, -0.011993, -0.005233
-0.013496, -0.015191,0.030109, -0.005862, 0.009859, -0.012046, -0.005314
-0.012489, -0.011139,0.030642, -0.004796, 0.007327, -0.012074, -0.005310
-0.009612, -0.012523,0.028777, -0.007461, 0.005596, -0.012054, -0.005342
-0.003300, -0.003098,0.031841, -0.005995, 0.006661, -0.011902, -0.005172
-0.010142, -0.011821,0.029576, -0.001865, 0.009859, -0.011874, -0.005189
-0.007649, -0.017712,0.029177, -0.006661, 0.007194, -0.011816, -0.005325
-0.011329, -0.004249,0.027445, -0.003197, 0.007860, -0.011819, -0.005196
-0.009105, -0.015832,0.032507, -0.005596, 0.005462, -0.011786, -0.005281
-0.008288, -0.013409,0.031708, -0.002665, 0.009592, -0.011727, -0.005320
-0.011112, -0.006735,0.030109, -0.004929, 0.007594, -0.011734, -0.005230
-0.007979, -0.016638,0.030509, -0.002531, 0.008793, -0.011669, -0.005338
-0.010720, -0.003708,0.030775, -0.003730, 0.007194, -0.011664, -0.005185
-0.011118, -0.009771,0.031175, -0.006395, 0.007994, -0.011678, -0.005155
-0.016797, -0.016593,0.033706, -0.001199, 0.006928, -0.011785, -0.005251
-0.010645, -0.016937,0.032774, -0.002531, 0.007994, -0.011773, -0.005357
-0.010068, -0.014081,0.029843, -0.004130, 0.008260, -0.011755, -0.005414
-0.008604, -0.014519,0.029843, -0.005862, 0.009059, -0.011715, -0.005479
